node_id,node_type,bipartite,label,coverage_status,author_channel_id,author_name,author_handle,comments_total,distinct_videos,distinct_channels,likes_total,replies_total,video_id,title,channel_id,channel_name,category,source_group,view_count,comments_observed,unique_authors
author::UC5wuDq3U3vRAhOQI3D7gNdw,author,0,/@allanreneramirezgonzalez534,participación_observada,UC5wuDq3U3vRAhOQI3D7gNdw,@allanreneramirezgonzalez534,/@allanreneramirezgonzalez534,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
author::UC63tFvbQ_hJhGDi2nbjssjw,author,0,/@AbigailRodas-w2r,participación_observada,UC63tFvbQ_hJhGDi2nbjssjw,@AbigailRodas-w2r,/@AbigailRodas-w2r,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UC650pRT-OYzny3GwOH8Cgfw,author,0,/@edvinparedesherrera7632,participación_observada,UC650pRT-OYzny3GwOH8Cgfw,@edvinparedesherrera7632,/@edvinparedesherrera7632,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC6PvO1_k5lHKGdAPo5_C6TA,author,0,/@johnmejia992,participación_observada,UC6PvO1_k5lHKGdAPo5_C6TA,@johnmejia992,/@johnmejia992,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC6Uj1FT5JjDSF8vudvDxPAA,author,0,/@alfredoortega9264,participación_observada,UC6Uj1FT5JjDSF8vudvDxPAA,@alfredoortega9264,/@alfredoortega9264,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC6YSZqL0vEcI-niPKIMUGfw,author,0,/@maxwellsales885,participación_observada,UC6YSZqL0vEcI-niPKIMUGfw,@maxwellsales885,/@maxwellsales885,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UC6xI_MOaxajIWpoP8BH6E_Q,author,0,/@jahirdiaz5862,participación_observada,UC6xI_MOaxajIWpoP8BH6E_Q,@jahirdiaz5862,/@jahirdiaz5862,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC72gBAtyb_VXQlYDcFrh6oQ,author,0,/@osmanmorales3012,participación_observada,UC72gBAtyb_VXQlYDcFrh6oQ,@osmanmorales3012,/@osmanmorales3012,3.0,1.0,1.0,19.0,0.0,,,,,,,,,
author::UC7IMsCxfZyWN7YQo8-JYa6Q,author,0,/@Burgos68,participación_observada,UC7IMsCxfZyWN7YQo8-JYa6Q,@Burgos68,/@Burgos68,2.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC7VUuJr9cGh845CmTvf7TlQ,author,0,/@LuisCastillo-oz4df,participación_observada,UC7VUuJr9cGh845CmTvf7TlQ,@LuisCastillo-oz4df,/@LuisCastillo-oz4df,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC7dadZG7kkGYnsNu6td0FbA,author,0,/@lesolorzano,participación_observada,UC7dadZG7kkGYnsNu6td0FbA,@lesolorzano,/@lesolorzano,1.0,1.0,1.0,18.0,0.0,,,,,,,,,
author::UC816IGbFCZinfYS1LRDaaHg,author,0,/@ingenieroar,participación_observada,UC816IGbFCZinfYS1LRDaaHg,@ingenieroar,/@ingenieroar,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC8F2V63KZ4ZEay6opX2hAQw,author,0,/@carmenr6311,participación_observada,UC8F2V63KZ4ZEay6opX2hAQw,@carmenr6311,/@carmenr6311,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC8G5cJONY8L9voMyBW8Eoug,author,0,/@luisparedes-pw6qt,participación_observada,UC8G5cJONY8L9voMyBW8Eoug,@luisparedes-pw6qt,/@luisparedes-pw6qt,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC8r11yOugM2NuRfitQOxLLg,author,0,/@cesaraugustomoralesmonroy6907,participación_observada,UC8r11yOugM2NuRfitQOxLLg,@cesaraugustomoralesmonroy6907,/@cesaraugustomoralesmonroy6907,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC8xlJWNHz1V_W6q3fbuQH8g,author,0,/@NormaL%C3%B3pez-v7e,participación_observada,UC8xlJWNHz1V_W6q3fbuQH8g,@NormaLópez-v7e,/@NormaL%C3%B3pez-v7e,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UC95PSMouTx2N5CbSq0hIyrQ,author,0,/@lisss1908,participación_observada,UC95PSMouTx2N5CbSq0hIyrQ,@lisss1908,/@lisss1908,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC9Wp6vL5oCU37qC3Aj94WZA,author,0,/@ManuelSanchez-b8q2z,participación_observada,UC9Wp6vL5oCU37qC3Aj94WZA,@ManuelSanchez-b8q2z,/@ManuelSanchez-b8q2z,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC9vMq1YF-e7C-VO0SHkbUTA,author,0,/@ErvinLeonardoCarreraLat%C3%ADn,participación_observada,UC9vMq1YF-e7C-VO0SHkbUTA,@ErvinLeonardoCarreraLatín,/@ErvinLeonardoCarreraLat%C3%ADn,4.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC9xr9QvIcDvoZNUX5f-jaZw,author,0,/@MariaaliciaColonmorales,participación_observada,UC9xr9QvIcDvoZNUX5f-jaZw,@MariaaliciaColonmorales,/@MariaaliciaColonmorales,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCA93ym2TXs_Ibyxb4Vcn-6Q,author,0,/@oswaldosolis8728,participación_observada,UCA93ym2TXs_Ibyxb4Vcn-6Q,@oswaldosolis8728,/@oswaldosolis8728,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCAKuKvcbfnBD3kF5njNu-IA,author,0,/@melvinlopez7096,participación_observada,UCAKuKvcbfnBD3kF5njNu-IA,@melvinlopez7096,/@melvinlopez7096,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCAV7QIjYhbDJaycQycM_0eQ,author,0,/@mariavail8998,participación_observada,UCAV7QIjYhbDJaycQycM_0eQ,@mariavail8998,/@mariavail8998,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCAlzM_N6xBlMYmM8EBzX86Q,author,0,/@carlossoto3252,participación_observada,UCAlzM_N6xBlMYmM8EBzX86Q,@carlossoto3252,/@carlossoto3252,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCAmtbUiIrUIhikru0ZoTFig,author,0,/@Aura-vf6dm,participación_observada,UCAmtbUiIrUIhikru0ZoTFig,@Aura-vf6dm,/@Aura-vf6dm,1.0,1.0,1.0,7.0,0.0,,,,,,,,,
author::UCAxvOOHQk7dYPOajzFEVtbA,author,0,/@ruddydepaz322,participación_observada,UCAxvOOHQk7dYPOajzFEVtbA,@ruddydepaz322,/@ruddydepaz322,2.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCB5p8a5gklc80jJItP6xTHg,author,0,/@ernestogamboa8737,participación_observada,UCB5p8a5gklc80jJItP6xTHg,@ernestogamboa8737,/@ernestogamboa8737,1.0,1.0,1.0,6.0,0.0,,,,,,,,,
author::UCBlm80VQ4YoV3bUJR_XhkaQ,author,0,/@rosadiaz6945,participación_observada,UCBlm80VQ4YoV3bUJR_XhkaQ,@rosadiaz6945,/@rosadiaz6945,2.0,1.0,1.0,0.0,3.0,,,,,,,,,
author::UCBtB5dIyx-C16UN8ClUD2UA,author,0,/@alexmonzon4257,participación_observada,UCBtB5dIyx-C16UN8ClUD2UA,@alexmonzon4257,/@alexmonzon4257,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCCBYcToQ2dwkd6TJh0FSyDg,author,0,/@lidiarodriguez3493,participación_observada,UCCBYcToQ2dwkd6TJh0FSyDg,@lidiarodriguez3493,/@lidiarodriguez3493,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCCUmP4PlbwgikVFpYwbtRTg,author,0,/@alhvi,participación_observada,UCCUmP4PlbwgikVFpYwbtRTg,@alhvi,/@alhvi,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCCaYwkkbQGcvFoUmothVdQQ,author,0,/@OsvaldoAguirre-l3i,participación_observada,UCCaYwkkbQGcvFoUmothVdQQ,@OsvaldoAguirre-l3i,/@OsvaldoAguirre-l3i,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCDIMztpVm7G27qBuiWuT6oQ,author,0,/@lizardomorataya8274,participación_observada,UCDIMztpVm7G27qBuiWuT6oQ,@lizardomorataya8274,/@lizardomorataya8274,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCDPWkUX3sNNaCx-m1dV4glA,author,0,/@hectoroliva949,participación_observada,UCDPWkUX3sNNaCx-m1dV4glA,@hectoroliva949,/@hectoroliva949,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCDQaQv0hr2SS_PO-CMEwVHg,author,0,/@federicosaquimux1933,participación_observada,UCDQaQv0hr2SS_PO-CMEwVHg,@federicosaquimux1933,/@federicosaquimux1933,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCDUffaruH6dyUnUGwsTKpgg,author,0,/@luisletona2842,participación_observada,UCDUffaruH6dyUnUGwsTKpgg,@luisletona2842,/@luisletona2842,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCDftMWXQoJ6nONfY7GVOVjg,author,0,/@luisgpacheco5858,participación_observada,UCDftMWXQoJ6nONfY7GVOVjg,@luisgpacheco5858,/@luisgpacheco5858,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCDlr1VadSucIZgZ171pRBjQ,author,0,/@cuabatzjj5924,participación_observada,UCDlr1VadSucIZgZ171pRBjQ,@cuabatzjj5924,/@cuabatzjj5924,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCDrmf9y9nLgFY5wnA2hTuGA,author,0,/@laboratorio5528,participación_observada,UCDrmf9y9nLgFY5wnA2hTuGA,@laboratorio5528,/@laboratorio5528,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCEHXl4VvvVpq-_4xC5tsbhg,author,0,/@anibalg47,participación_observada,UCEHXl4VvvVpq-_4xC5tsbhg,@anibalg47,/@anibalg47,1.0,1.0,1.0,7.0,0.0,,,,,,,,,
author::UCEgEQmRbtL5fwr9_DqAC--g,author,0,/@ArielRodas-g5y,participación_observada,UCEgEQmRbtL5fwr9_DqAC--g,@ArielRodas-g5y,/@ArielRodas-g5y,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCErZPJpHmLCsXs8ZWkAUupQ,author,0,/@dorisl.garciaroche7763,participación_observada,UCErZPJpHmLCsXs8ZWkAUupQ,@dorisl.garciaroche7763,/@dorisl.garciaroche7763,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
author::UCFFrEmn6lPYiWyElpfzTy5Q,author,0,/@denilsonlopez4083,participación_observada,UCFFrEmn6lPYiWyElpfzTy5Q,@denilsonlopez4083,/@denilsonlopez4083,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCFOxCyF926Y9eHhMeVoWLzw,author,0,/@arielsarc09,participación_observada,UCFOxCyF926Y9eHhMeVoWLzw,@arielsarc09,/@arielsarc09,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCFUuDARXdmmIrLppEqf-rFg,author,0,/@allanmunoz7410,participación_observada,UCFUuDARXdmmIrLppEqf-rFg,@allanmunoz7410,/@allanmunoz7410,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCFhxtoeARHPnXXPcDrOU3Xg,author,0,/@diegoalejandrolopezmendez205,participación_observada,UCFhxtoeARHPnXXPcDrOU3Xg,@diegoalejandrolopezmendez205,/@diegoalejandrolopezmendez205,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCFjudnPLoaSL1BaRuLahyHg,author,0,/@HaroldoCastillo-rh9iw,participación_observada,UCFjudnPLoaSL1BaRuLahyHg,@HaroldoCastillo-rh9iw,/@HaroldoCastillo-rh9iw,3.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCFoIAE8k82D6AV-8gjjKaNg,author,0,/@eddymunoz9789,participación_observada,UCFoIAE8k82D6AV-8gjjKaNg,@eddymunoz9789,/@eddymunoz9789,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
author::UCFxE8GbokBrBsPEKM1xrOjQ,author,0,/@JuanDavila-qd7qj,participación_observada,UCFxE8GbokBrBsPEKM1xrOjQ,@JuanDavila-qd7qj,/@JuanDavila-qd7qj,1.0,1.0,1.0,10.0,0.0,,,,,,,,,
author::UCFybmWapGvBKcQod7cPPH9w,author,0,/@vitalianochavez8382,participación_observada,UCFybmWapGvBKcQod7cPPH9w,@vitalianochavez8382,/@vitalianochavez8382,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCGGHbtfbbe0o68etrOf0qxw,author,0,/@karensussetteleonvargas9794,participación_observada,UCGGHbtfbbe0o68etrOf0qxw,@karensussetteleonvargas9794,/@karensussetteleonvargas9794,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCGX_UbAQOXGZknv5iqklwTA,author,0,/@ronaldgarcia8522,participación_observada,UCGX_UbAQOXGZknv5iqklwTA,@ronaldgarcia8522,/@ronaldgarcia8522,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCGZMgmM92E3njyXNe9-kjAQ,author,0,/@pasionpornada,participación_observada,UCGZMgmM92E3njyXNe9-kjAQ,@pasionpornada,/@pasionpornada,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
author::UCGj2v6Gl5bN8NSrzJMXS-CA,author,0,/@juliogutierrez492,participación_observada,UCGj2v6Gl5bN8NSrzJMXS-CA,@juliogutierrez492,/@juliogutierrez492,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCGm3gRBEHGRJYmtCryZLtDw,author,0,/@Jos%C3%A9Lopez-g6k,participación_observada,UCGm3gRBEHGRJYmtCryZLtDw,@JoséLopez-g6k,/@Jos%C3%A9Lopez-g6k,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCGqKxQS-z3NZzZF-2w338AA,author,0,/@samuelaguilar529,participación_observada,UCGqKxQS-z3NZzZF-2w338AA,@samuelaguilar529,/@samuelaguilar529,1.0,1.0,1.0,211.0,3.0,,,,,,,,,
author::UCGzXwyCzMzGmjmCbH3Hg01Q,author,0,/@FidelZacarias-ph7dy,participación_observada,UCGzXwyCzMzGmjmCbH3Hg01Q,@FidelZacarias-ph7dy,/@FidelZacarias-ph7dy,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCHGd14aYuZZShLD73dkk6mg,author,0,/@noemiherrera3152,participación_observada,UCHGd14aYuZZShLD73dkk6mg,@noemiherrera3152,/@noemiherrera3152,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author,0,/@crislexrubi4387,participación_observada,UCHMQ_lDhibZ-XZ_3fo6oxwg,@crislexrubi4387,/@crislexrubi4387,1.0,1.0,1.0,16.0,0.0,,,,,,,,,
author::UCHTGCgY2l-DQJIvlA_cpa_Q,author,0,/@virgiliogarcia3039,participación_observada,UCHTGCgY2l-DQJIvlA_cpa_Q,@virgiliogarcia3039,/@virgiliogarcia3039,3.0,2.0,2.0,14.0,0.0,,,,,,,,,
author::UCHbwIx9pmQuf7i-4_xO2EpA,author,0,/@caminoseternos752,participación_observada,UCHbwIx9pmQuf7i-4_xO2EpA,@caminoseternos752,/@caminoseternos752,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCHhHUjaMAZ8SiXdCUCj9DkQ,author,0,/@fredymendez1786,participación_observada,UCHhHUjaMAZ8SiXdCUCj9DkQ,@fredymendez1786,/@fredymendez1786,2.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCHu8x4MVkayU6VgwVKd--MQ,author,0,/@Hernandez-i1o,participación_observada,UCHu8x4MVkayU6VgwVKd--MQ,@Hernandez-i1o,/@Hernandez-i1o,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCIUhbSCy3-SGRe5UtqM4fzQ,author,0,/@jeanmorales1677,participación_observada,UCIUhbSCy3-SGRe5UtqM4fzQ,@jeanmorales1677,/@jeanmorales1677,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCIXLDYqR_syskKRJy_x9W9Q,author,0,/@carlitosramirez4739,participación_observada,UCIXLDYqR_syskKRJy_x9W9Q,@carlitosramirez4739,/@carlitosramirez4739,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCIgoiXdIKJyUGmUoH2Lxdzg,author,0,/@susievidal4134,participación_observada,UCIgoiXdIKJyUGmUoH2Lxdzg,@susievidal4134,/@susievidal4134,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCIp19h9igblA2YKfSLPDAug,author,0,/@JoseReyes-rn6sh,participación_observada,UCIp19h9igblA2YKfSLPDAug,@JoseReyes-rn6sh,/@JoseReyes-rn6sh,1.0,1.0,1.0,14.0,1.0,,,,,,,,,
author::UCJp3OrVYcBorC94sKwdch_A,author,0,/@ULJoshmg2011,participación_observada,UCJp3OrVYcBorC94sKwdch_A,@ULJoshmg2011,/@ULJoshmg2011,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCJxJC56BSAX-ArD0NAb9qnQ,author,0,/@alfonsowilian9157,participación_observada,UCJxJC56BSAX-ArD0NAb9qnQ,@alfonsowilian9157,/@alfonsowilian9157,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCKDR0f2fu2UzWL8mBv5-BHw,author,0,/@mireyamorales6595,participación_observada,UCKDR0f2fu2UzWL8mBv5-BHw,@mireyamorales6595,/@mireyamorales6595,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCKVzDUqbtdSMBcexaEtMmzQ,author,0,/@rotorairgroup8409,participación_observada,UCKVzDUqbtdSMBcexaEtMmzQ,@rotorairgroup8409,/@rotorairgroup8409,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCL13XhnRzbGokEkCkEOb0-g,author,0,/@raquelprado3643,participación_observada,UCL13XhnRzbGokEkCkEOb0-g,@raquelprado3643,/@raquelprado3643,2.0,1.0,1.0,8.0,0.0,,,,,,,,,
author::UCL1MT278vSaQ83ZDkVWn1gw,author,0,/@elmorodriguez6978,participación_observada,UCL1MT278vSaQ83ZDkVWn1gw,@elmorodriguez6978,/@elmorodriguez6978,1.0,1.0,1.0,20.0,0.0,,,,,,,,,
author::UCLFdHr9BEbXHkoJopbEPLZw,author,0,/@kanterra4584,participación_observada,UCLFdHr9BEbXHkoJopbEPLZw,@kanterra4584,/@kanterra4584,2.0,1.0,1.0,24.0,0.0,,,,,,,,,
author::UCLXYp1Cvc5DLtq5UQL5D9vw,author,0,/@jorgecifuentes-m5g,participación_observada,UCLXYp1Cvc5DLtq5UQL5D9vw,@jorgecifuentes-m5g,/@jorgecifuentes-m5g,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
author::UCLggDc_a5HriXv7I1h02sOA,author,0,/@guillermogonzalez5153,participación_observada,UCLggDc_a5HriXv7I1h02sOA,@guillermogonzalez5153,/@guillermogonzalez5153,2.0,1.0,1.0,7.0,0.0,,,,,,,,,
author::UCLh1Kde4_vI1sTZBkTNP7RQ,author,0,/@JoelReynoso-d4r,participación_observada,UCLh1Kde4_vI1sTZBkTNP7RQ,@JoelReynoso-d4r,/@JoelReynoso-d4r,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCN2N_wYOw6fMwCeSzdXLPIw,author,0,/@danielantoniogonzalezflore4901,participación_observada,UCN2N_wYOw6fMwCeSzdXLPIw,@danielantoniogonzalezflore4901,/@danielantoniogonzalezflore4901,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCN6qbfPSzFtjhqUDZ3Cv3CQ,author,0,/@carlosmedranovelasquez6380,participación_observada,UCN6qbfPSzFtjhqUDZ3Cv3CQ,@carlosmedranovelasquez6380,/@carlosmedranovelasquez6380,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCNBnKqWf4d-rS4HwJRQljmQ,author,0,/@LE_A22,participación_observada,UCNBnKqWf4d-rS4HwJRQljmQ,@LE_A22,/@LE_A22,2.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCNIeXbV_mEwpa412h1aqUWw,author,0,/@juandeleon9060,participación_observada,UCNIeXbV_mEwpa412h1aqUWw,@juandeleon9060,/@juandeleon9060,3.0,1.0,1.0,3.0,1.0,,,,,,,,,
author::UCNiMNUJvaRJb0_QLClqwVnA,author,0,/@Santiago.Nolasco,participación_observada,UCNiMNUJvaRJb0_QLClqwVnA,@Santiago.Nolasco,/@Santiago.Nolasco,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCNkcuy42zEwddwEcOd_HpnA,author,0,/@vanigomez492,participación_observada,UCNkcuy42zEwddwEcOd_HpnA,@vanigomez492,/@vanigomez492,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCNpt5CQlTzNjlAKY6CJtClQ,author,0,/@eustaquiogomez9975,participación_observada,UCNpt5CQlTzNjlAKY6CJtClQ,@eustaquiogomez9975,/@eustaquiogomez9975,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCO0zwwLWGyDgQmWPJ5Qrr1w,author,0,/@elsalvador3605,participación_observada,UCO0zwwLWGyDgQmWPJ5Qrr1w,@elsalvador3605,/@elsalvador3605,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCOARn3hnfkB7-_Rwa8Hoqcw,author,0,/@nicelol5241,participación_observada,UCOARn3hnfkB7-_Rwa8Hoqcw,@nicelol5241,/@nicelol5241,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCOLGv5Pf6BF2wFcwUzgcvHg,author,0,/@welfrealdana5559,participación_observada,UCOLGv5Pf6BF2wFcwUzgcvHg,@welfrealdana5559,/@welfrealdana5559,2.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UCOLHH4ZpMxPYF-Q6e6wvn5A,author,0,/@luisroldan7374,participación_observada,UCOLHH4ZpMxPYF-Q6e6wvn5A,@luisroldan7374,/@luisroldan7374,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
author::UCOS8ViEkccrTZx2w2ccxotA,author,0,/@OscarHernandez-q8y,participación_observada,UCOS8ViEkccrTZx2w2ccxotA,@OscarHernandez-q8y,/@OscarHernandez-q8y,1.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UCOY3XpD9qMCRSA8AA8c4CAw,author,0,/@franciscorodas9686,participación_observada,UCOY3XpD9qMCRSA8AA8c4CAw,@franciscorodas9686,/@franciscorodas9686,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCOcUI5XkTYNMSFhZNMIPpGg,author,0,/@hendersonlopez3864,participación_observada,UCOcUI5XkTYNMSFhZNMIPpGg,@hendersonlopez3864,/@hendersonlopez3864,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCOh6DaZC_x9HASnlRylEMfw,author,0,/@AndresMedina-v1s,participación_observada,UCOh6DaZC_x9HASnlRylEMfw,@AndresMedina-v1s,/@AndresMedina-v1s,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCPLW0HE3siElqCgXfgWxMqg,author,0,/@elizabethmonterroso7719,participación_observada,UCPLW0HE3siElqCgXfgWxMqg,@elizabethmonterroso7719,/@elizabethmonterroso7719,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCPNXmbOBVeC4HS-xemvcPtQ,author,0,/@BelkisRodriguezRamirez,participación_observada,UCPNXmbOBVeC4HS-xemvcPtQ,@BelkisRodriguezRamirez,/@BelkisRodriguezRamirez,1.0,1.0,1.0,2.0,3.0,,,,,,,,,
author::UCPZueDLrCS4BmTBRMA4q0fA,author,0,/@kevinochoa3695,participación_observada,UCPZueDLrCS4BmTBRMA4q0fA,@kevinochoa3695,/@kevinochoa3695,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
author::UCQIdKuZ-OzuFqy0KjGrgesg,author,0,/@lyacausa,participación_observada,UCQIdKuZ-OzuFqy0KjGrgesg,@lyacausa,/@lyacausa,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCQM2tCKRRytVDRxNUfCDqQQ,author,0,/@elioelias7267,participación_observada,UCQM2tCKRRytVDRxNUfCDqQQ,@elioelias7267,/@elioelias7267,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCQMMuADgqWUOcJpLwHOzC-g,author,0,/@Ripped-Yoda,participación_observada,UCQMMuADgqWUOcJpLwHOzC-g,@Ripped-Yoda,/@Ripped-Yoda,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCQ_-LPP8JAbfkc-b1Q6NvWw,author,0,/@MegaKristenstewart,participación_observada,UCQ_-LPP8JAbfkc-b1Q6NvWw,@MegaKristenstewart,/@MegaKristenstewart,2.0,1.0,1.0,31.0,0.0,,,,,,,,,
author::UCQgYjVngJRfPHDLGB5X6ZjA,author,0,/@oscarnavas9996,participación_observada,UCQgYjVngJRfPHDLGB5X6ZjA,@oscarnavas9996,/@oscarnavas9996,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCQqetiwzzmRNTM5OWuXarGQ,author,0,/@isaiaslopezvelasquez1539,participación_observada,UCQqetiwzzmRNTM5OWuXarGQ,@isaiaslopezvelasquez1539,/@isaiaslopezvelasquez1539,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCQqlPPUGqAfWjd-FSh_qn7Q,author,0,/@estuardoargueta137,participación_observada,UCQqlPPUGqAfWjd-FSh_qn7Q,@estuardoargueta137,/@estuardoargueta137,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCQtICyzWmhC5woCtbNgaSmg,author,0,/@nestormendez6216,participación_observada,UCQtICyzWmhC5woCtbNgaSmg,@nestormendez6216,/@nestormendez6216,2.0,1.0,1.0,5.0,0.0,,,,,,,,,
author::UCQtSFINs1h6GHkpg9o5kMvg,author,0,/@MacarioMartinezruiz,participación_observada,UCQtSFINs1h6GHkpg9o5kMvg,@MacarioMartinezruiz,/@MacarioMartinezruiz,1.0,1.0,1.0,12.0,0.0,,,,,,,,,
author::UCQyOePccUP-fIJYzchAgZYw,author,0,/@aguilar4254,participación_observada,UCQyOePccUP-fIJYzchAgZYw,@aguilar4254,/@aguilar4254,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCRAquv8el-tQ30bN7MlmySQ,author,0,/@iamjimalesssa,participación_observada,UCRAquv8el-tQ30bN7MlmySQ,@iamjimalesssa,/@iamjimalesssa,1.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UCRETAiYdh2dL5ZxB0_N1zDA,author,0,/@Joseroland21,participación_observada,UCRETAiYdh2dL5ZxB0_N1zDA,@Joseroland21,/@Joseroland21,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCRcSR3Lvn9DZAmJpVPANfZQ,author,0,/@WalksandSuch,participación_observada,UCRcSR3Lvn9DZAmJpVPANfZQ,@WalksandSuch,/@WalksandSuch,1.0,1.0,1.0,68.0,0.0,,,,,,,,,
author::UCRelkU8JiZBytTzebJxaa-w,author,0,/@danyraymundo2942,participación_observada,UCRelkU8JiZBytTzebJxaa-w,@danyraymundo2942,/@danyraymundo2942,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCRfkkatKrNtAARnXMMYBGlA,author,0,/@BernerSoza-mg3vx,participación_observada,UCRfkkatKrNtAARnXMMYBGlA,@BernerSoza-mg3vx,/@BernerSoza-mg3vx,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCRlCV9zSn7avAWh-9_XFWqQ,author,0,/@ronyarana8849,participación_observada,UCRlCV9zSn7avAWh-9_XFWqQ,@ronyarana8849,/@ronyarana8849,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
